entry_time,exit_time,direction,entry,stop,target,r_dist,realized_r,exit_reasons,k6_taken
2022-01-05 01:15:00+00:00,2022-01-05 01:45:00+00:00,bullish,116.114,115.948,116.258,0.166,-1.157,stop,True
2022-01-05 05:45:00+00:00,2022-01-05 08:30:00+00:00,bullish,115.994,115.893,116.057,0.101,-1.257,stop,False
2022-01-06 14:15:00+00:00,2022-01-06 14:15:00+00:00,bearish,115.816,115.886,115.754,0.07,0.514,target,False
2022-01-07 07:30:00+00:00,2022-01-07 07:45:00+00:00,bullish,115.875,115.825,115.975,0.05,-0.16,partial_1|stop,False
2022-01-10 01:45:00+00:00,2022-01-10 02:00:00+00:00,bearish,115.637,115.671,115.553,0.034,-1.765,stop,False
2022-01-11 04:30:00+00:00,2022-01-11 04:30:00+00:00,bullish,115.287,115.166,115.302,0.121,-0.058,target,False
2022-01-12 09:15:00+00:00,2022-01-12 09:45:00+00:00,bullish,115.316,115.226,115.355,0.09,0.144,target,False
2022-01-12 12:00:00+00:00,2022-01-12 13:30:00+00:00,bullish,115.357,115.284,115.448,0.073,0.144,partial_1|stop,False
2022-01-13 23:30:00+00:00,2022-01-13 23:30:00+00:00,bullish,114.128,114.043,114.151,0.085,0.176,target,False
2022-01-14 12:15:00+00:00,2022-01-14 12:30:00+00:00,bullish,113.766,113.736,114.026,0.03,0.37,partial_1|partial_2|stop,False
2022-01-18 23:30:00+00:00,2022-01-19 00:00:00+00:00,bearish,114.596,114.649,114.508,0.053,-1.491,stop,False
2022-01-20 00:45:00+00:00,2022-01-20 00:45:00+00:00,bullish,114.278,114.203,114.298,0.075,0.867,partial_1|target,False
2022-01-20 11:15:00+00:00,2022-01-20 14:00:00+00:00,bearish,114.346,114.351,114.022,0.005,15.76,partial_1|partial_2|target,False
2022-01-20 21:45:00+00:00,2022-01-20 22:00:00+00:00,bullish,114.078,113.993,114.266,0.085,0.329,partial_1|stop,False
2022-01-21 11:15:00+00:00,2022-01-21 12:15:00+00:00,bullish,113.835,113.728,113.996,0.107,-1.243,stop,False
2022-01-21 17:00:00+00:00,2022-01-23 23:15:00+00:00,bullish,113.689,113.603,113.851,0.086,0.198,partial_1|stop,False
2022-01-24 05:45:00+00:00,2022-01-24 05:45:00+00:00,bullish,113.887,113.791,113.907,0.096,-1.271,stop,False
2022-01-26 05:15:00+00:00,2022-01-26 05:15:00+00:00,bullish,113.886,113.772,113.898,0.114,-0.123,target,False
2022-01-27 07:00:00+00:00,2022-01-27 07:15:00+00:00,bullish,114.627,114.468,114.69,0.159,0.233,target,True
2022-02-01 20:00:00+00:00,2022-02-01 21:45:00+00:00,bearish,114.774,114.899,114.653,0.125,0.76,target,False
2022-02-04 11:15:00+00:00,2022-02-04 12:00:00+00:00,bullish,114.888,114.809,114.966,0.079,-1.329,stop,False
2022-02-09 08:00:00+00:00,2022-02-09 08:00:00+00:00,bullish,115.393,115.392,115.593,0.001,-27.0,stop,False
2022-02-11 00:45:00+00:00,2022-02-11 00:45:00+00:00,bullish,116.052,115.922,116.12,0.13,0.462,target,False
2022-02-14 12:30:00+00:00,2022-02-14 12:30:00+00:00,bearish,115.402,115.602,115.398,0.2,1.125,partial_1|target,True
2022-02-15 07:30:00+00:00,2022-02-15 07:30:00+00:00,bearish,115.342,115.436,115.335,0.094,0.106,target,False
2022-02-15 17:00:00+00:00,2022-02-15 17:00:00+00:00,bullish,115.632,115.471,115.645,0.161,-0.081,target,True
2022-02-16 01:45:00+00:00,2022-02-16 02:45:00+00:00,bullish,115.643,115.622,115.745,0.021,0.062,partial_1|partial_2|stop,False
2022-02-16 19:00:00+00:00,2022-02-16 19:00:00+00:00,bullish,115.455,115.397,115.542,0.058,-1.448,stop,False
2022-02-17 00:45:00+00:00,2022-02-17 01:00:00+00:00,bearish,115.452,115.487,115.389,0.035,-0.271,partial_1|stop,False
2022-02-18 18:15:00+00:00,2022-02-18 20:15:00+00:00,bullish,115.024,114.962,115.148,0.062,0.081,partial_1|stop,False
2022-02-21 03:30:00+00:00,2022-02-21 06:00:00+00:00,bullish,114.902,114.863,115.057,0.039,0.813,partial_1|partial_2|stop,False
2022-02-23 14:30:00+00:00,2022-02-23 14:45:00+00:00,bearish,115.098,115.172,114.992,0.074,-1.351,stop,False
2022-02-25 00:45:00+00:00,2022-02-25 00:45:00+00:00,bullish,115.486,115.464,115.621,0.022,-2.182,stop,False
2022-02-25 08:30:00+00:00,2022-02-25 09:00:00+00:00,bullish,115.189,115.138,115.334,0.051,1.453,partial_1|partial_2|target,False
2022-03-01 15:30:00+00:00,2022-03-01 16:00:00+00:00,bullish,114.814,114.736,114.888,0.078,0.641,partial_1|target,False
2022-03-01 21:00:00+00:00,2022-03-01 21:45:00+00:00,bullish,114.806,114.763,114.922,0.043,1.035,partial_1|partial_2|target,False
2022-03-02 15:15:00+00:00,2022-03-02 15:15:00+00:00,bullish,115.256,115.079,115.265,0.177,0.91,partial_1|target,True
2022-03-04 04:30:00+00:00,2022-03-04 14:30:00+00:00,bearish,115.414,115.563,115.253,0.149,0.866,partial_1|target,False
2022-03-04 19:45:00+00:00,2022-03-06 22:00:00+00:00,bearish,114.774,114.901,114.649,0.127,-1.205,stop,False
2022-03-07 01:30:00+00:00,2022-03-07 02:15:00+00:00,bullish,114.932,114.812,114.947,0.12,-0.092,target,False
2022-03-08 00:00:00+00:00,2022-03-08 01:00:00+00:00,bearish,115.389,115.478,115.256,0.089,-1.292,stop,False
2022-03-08 20:45:00+00:00,2022-03-08 23:00:00+00:00,bullish,115.622,115.41,115.718,0.212,0.33,target,True
2022-03-09 16:15:00+00:00,2022-03-09 16:45:00+00:00,bullish,115.734,115.546,115.859,0.188,0.527,target,True
2022-03-16 05:45:00+00:00,2022-03-16 05:45:00+00:00,bullish,118.218,118.192,118.284,0.026,1.885,partial_1|partial_2|target,False
2022-03-16 13:15:00+00:00,2022-03-16 13:15:00+00:00,bullish,118.292,118.263,118.355,0.029,-1.897,stop,False
2022-03-20 21:00:00+00:00,2022-03-21 16:15:00+00:00,bearish,119.19,119.405,119.026,0.215,-1.121,stop,True
2022-03-23 13:45:00+00:00,2022-03-23 14:15:00+00:00,bearish,120.959,121.059,120.889,0.1,-1.26,stop,False
2022-03-23 22:30:00+00:00,2022-03-23 22:30:00+00:00,bearish,121.128,121.162,121.022,0.034,-1.765,stop,False
2022-03-24 00:30:00+00:00,2022-03-24 00:30:00+00:00,bearish,121.157,121.183,121.042,0.026,-2.0,stop,False
2022-03-27 22:00:00+00:00,2022-03-27 22:00:00+00:00,bearish,122.179,122.196,122.008,0.017,-2.529,stop,False
2022-03-29 00:00:00+00:00,2022-03-29 00:00:00+00:00,bearish,123.76,123.948,123.56,0.188,0.894,partial_1|target,True
2022-03-30 22:00:00+00:00,2022-03-30 23:15:00+00:00,bearish,121.912,122.06,121.726,0.148,-1.176,stop,False
2022-04-04 00:00:00+00:00,2022-04-04 00:00:00+00:00,bullish,122.564,122.432,122.619,0.132,-1.197,stop,False
2022-04-06 10:15:00+00:00,2022-04-06 10:15:00+00:00,bearish,123.91,123.935,123.722,0.025,-2.04,stop,False
2022-04-06 18:00:00+00:00,2022-04-06 18:00:00+00:00,bearish,123.88,123.954,123.714,0.074,1.292,partial_1|partial_2|target,False
2022-04-07 06:15:00+00:00,2022-04-07 06:45:00+00:00,bearish,123.662,123.74,123.469,0.078,-1.333,stop,False
2022-04-07 22:00:00+00:00,2022-04-07 22:15:00+00:00,bearish,123.98,124.006,123.866,0.026,-0.423,partial_1|stop,False
2022-04-08 18:00:00+00:00,2022-04-08 18:30:00+00:00,bullish,124.395,124.342,124.676,0.053,-1.491,stop,False
2022-04-15 15:15:00+00:00,2022-04-15 15:15:00+00:00,bullish,126.428,126.406,126.596,0.022,-2.182,stop,False
2022-04-15 19:30:00+00:00,2022-04-15 19:30:00+00:00,bearish,126.364,126.405,126.321,0.041,0.39,partial_1|target,False
2022-04-18 01:15:00+00:00,2022-04-18 01:15:00+00:00,bullish,126.375,126.31,126.411,0.065,-1.4,stop,False
2022-04-22 12:00:00+00:00,2022-04-22 13:30:00+00:00,bearish,128.308,128.539,128.205,0.231,-1.113,stop,True
2022-04-25 11:15:00+00:00,2022-04-25 11:15:00+00:00,bearish,128.498,128.879,128.478,0.381,0.748,target,True
2022-04-27 00:45:00+00:00,2022-04-27 00:45:00+00:00,bearish,127.606,127.648,127.421,0.042,4.476,partial_1|partial_2|target,False
2022-04-28 15:30:00+00:00,2022-04-28 15:45:00+00:00,bullish,130.733,130.252,130.937,0.481,0.37,target,True
2022-05-02 08:30:00+00:00,2022-05-02 12:45:00+00:00,bullish,130.067,129.595,130.146,0.472,0.112,target,True
2022-05-04 13:45:00+00:00,2022-05-04 13:45:00+00:00,bearish,130.104,130.164,130.036,0.06,1.193,partial_1|partial_2|target,False
2022-05-04 18:30:00+00:00,2022-05-04 18:30:00+00:00,bearish,130.071,130.137,129.8,0.066,-1.394,stop,False
2022-05-05 10:15:00+00:00,2022-05-05 11:15:00+00:00,bearish,129.652,129.836,129.462,0.184,-1.141,stop,True
2022-05-06 00:45:00+00:00,2022-05-06 01:15:00+00:00,bearish,130.469,130.569,130.21,0.1,0.24,partial_1|stop,False
2022-05-06 12:45:00+00:00,2022-05-06 13:45:00+00:00,bearish,130.589,130.818,130.362,0.229,0.882,partial_1|target,True
2022-05-09 11:00:00+00:00,2022-05-09 11:30:00+00:00,bearish,131.141,131.255,131.037,0.114,0.728,partial_1|target,False
2022-05-09 22:00:00+00:00,2022-05-09 22:00:00+00:00,bearish,130.394,130.447,130.122,0.053,-1.491,stop,False
2022-05-10 05:45:00+00:00,2022-05-10 06:15:00+00:00,bullish,130.339,130.282,130.575,0.057,0.044,partial_1|stop,False
2022-05-11 04:30:00+00:00,2022-05-11 04:45:00+00:00,bullish,130.356,130.317,130.433,0.039,-0.115,partial_1|stop,False
2022-05-17 00:15:00+00:00,2022-05-17 00:15:00+00:00,bearish,129.114,129.411,129.038,0.297,0.347,target,True
2022-05-17 06:45:00+00:00,2022-05-17 07:00:00+00:00,bearish,129.35,129.456,129.166,0.106,0.255,partial_1|stop,False
2022-05-17 10:15:00+00:00,2022-05-17 10:15:00+00:00,bearish,129.309,129.568,129.251,0.259,0.151,target,True
2022-05-17 14:15:00+00:00,2022-05-17 14:15:00+00:00,bullish,129.318,129.199,129.374,0.119,0.58,target,False
2022-05-17 18:00:00+00:00,2022-05-17 18:00:00+00:00,bearish,129.364,129.394,129.229,0.03,-1.867,stop,False
2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,bullish,129.382,129.172,129.384,0.21,0.067,target,True
2022-05-18 06:00:00+00:00,2022-05-18 06:00:00+00:00,bullish,129.07,129.064,129.251,0.006,-5.333,stop,False
2022-05-18 08:30:00+00:00,2022-05-18 08:30:00+00:00,bullish,129.2,129.011,129.226,0.189,-0.0,target,True
2022-05-18 10:45:00+00:00,2022-05-18 10:45:00+00:00,bearish,129.165,129.355,129.138,0.19,0.089,target,True
2022-05-20 07:15:00+00:00,2022-05-20 09:00:00+00:00,bearish,127.977,128.227,127.691,0.25,-1.104,stop,True
2022-05-20 17:45:00+00:00,2022-05-20 19:00:00+00:00,bearish,127.847,128.258,127.781,0.411,0.097,target,True
2022-05-23 06:00:00+00:00,2022-05-23 06:15:00+00:00,bearish,127.872,127.961,127.702,0.089,0.039,partial_1|stop,False
2022-05-23 08:45:00+00:00,2022-05-23 10:15:00+00:00,bearish,127.642,127.941,127.422,0.299,0.649,target,True
2022-05-23 14:00:00+00:00,2022-05-23 14:00:00+00:00,bullish,127.516,127.35,127.584,0.166,0.253,target,True
2022-05-23 16:30:00+00:00,2022-05-23 16:30:00+00:00,bullish,127.831,127.464,127.841,0.367,0.161,target,True
2022-05-24 00:45:00+00:00,2022-05-24 00:45:00+00:00,bearish,127.8,127.948,127.641,0.148,0.861,partial_1|target,False
2022-05-30 06:00:00+00:00,2022-05-30 06:00:00+00:00,bearish,127.057,127.153,127.021,0.096,0.104,target,False
2022-06-02 02:45:00+00:00,2022-06-02 02:45:00+00:00,bearish,130.139,130.142,129.889,0.003,-9.667,stop,False
2022-06-02 15:00:00+00:00,2022-06-02 15:00:00+00:00,bullish,129.695,129.499,129.764,0.196,0.622,target,True
2022-06-02 19:45:00+00:00,2022-06-03 00:00:00+00:00,bullish,129.856,129.686,130.039,0.17,0.885,partial_1|target,True
2022-06-05 21:00:00+00:00,2022-06-05 22:00:00+00:00,bearish,130.892,130.986,130.683,0.128,-0.938,stop,False
2022-06-06 07:15:00+00:00,2022-06-06 07:30:00+00:00,bearish,130.632,130.748,130.429,0.116,0.276,partial_1|stop,False
2022-06-07 07:15:00+00:00,2022-06-07 07:30:00+00:00,bearish,132.75,132.972,132.577,0.222,0.662,target,True
2022-06-07 12:30:00+00:00,2022-06-07 13:45:00+00:00,bullish,132.718,132.547,132.997,0.171,-1.152,stop,True
2022-06-07 16:30:00+00:00,2022-06-08 00:00:00+00:00,bullish,132.559,132.302,132.852,0.257,0.969,partial_1|target,True
2022-06-08 06:00:00+00:00,2022-06-08 06:00:00+00:00,bullish,133.129,132.902,133.132,0.227,0.189,target,True
2022-06-10 12:30:00+00:00,2022-06-10 12:30:00+00:00,bullish,133.748,133.697,134.004,0.051,-1.51,stop,False
2022-06-15 01:45:00+00:00,2022-06-15 05:00:00+00:00,bearish,135.233,135.455,134.824,0.222,1.304,partial_1|target,True
2022-06-15 14:00:00+00:00,2022-06-15 15:00:00+00:00,bullish,134.452,134.28,134.644,0.172,0.907,partial_1|target,True
2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,bearish,134.484,134.662,134.395,0.178,-1.146,stop,True
2022-06-16 07:30:00+00:00,2022-06-16 07:30:00+00:00,bullish,134.248,134.207,134.479,0.041,5.854,partial_1|partial_2|target,False
2022-06-20 08:30:00+00:00,2022-06-20 08:30:00+00:00,bearish,134.836,134.972,134.661,0.136,1.331,partial_1|target,False
2022-06-21 00:00:00+00:00,2022-06-21 00:00:00+00:00,bullish,135.02,135.01,135.129,0.01,-3.6,stop,False
2022-06-21 15:00:00+00:00,2022-06-21 16:15:00+00:00,bearish,136.206,136.347,135.693,0.141,-1.184,stop,False
2022-06-21 23:00:00+00:00,2022-06-21 23:00:00+00:00,bearish,136.568,136.715,136.478,0.147,0.435,target,False
2022-06-23 07:30:00+00:00,2022-06-23 07:30:00+00:00,bullish,135.404,135.247,135.545,0.157,1.592,partial_1|target,True
2022-06-23 12:15:00+00:00,2022-06-23 12:15:00+00:00,bullish,135.368,135.253,135.669,0.115,-1.226,stop,False
2022-06-24 08:45:00+00:00,2022-06-24 08:45:00+00:00,bearish,134.813,134.855,134.643,0.042,-1.619,stop,False
2022-06-24 14:30:00+00:00,2022-06-24 14:30:00+00:00,bearish,135.084,135.187,134.812,0.103,-1.252,stop,False
2022-06-24 20:45:00+00:00,2022-06-24 20:45:00+00:00,bullish,135.161,134.702,135.174,0.459,0.017,target,True
2022-06-27 23:30:00+00:00,2022-06-28 00:00:00+00:00,bearish,135.396,135.493,135.316,0.097,-1.268,stop,False
2022-06-28 03:45:00+00:00,2022-06-28 04:00:00+00:00,bearish,135.324,135.601,135.288,0.277,0.036,target,True
2022-06-29 04:30:00+00:00,2022-06-29 04:30:00+00:00,bullish,136.165,136.057,136.253,0.108,-1.241,stop,False
2022-06-30 21:00:00+00:00,2022-06-30 22:00:00+00:00,bullish,135.658,135.553,135.759,0.105,0.733,partial_1|target,False
2022-07-01 14:00:00+00:00,2022-07-01 14:00:00+00:00,bullish,135.274,135.017,135.656,0.257,-1.101,stop,True
2022-07-01 19:45:00+00:00,2022-07-03 23:00:00+00:00,bearish,135.317,135.393,134.996,0.076,0.958,partial_1|partial_2|stop,False
2022-07-04 21:45:00+00:00,2022-07-04 22:00:00+00:00,bearish,135.7,135.776,135.468,0.076,0.428,partial_1|stop,False
2022-07-11 08:45:00+00:00,2022-07-11 08:45:00+00:00,bearish,136.968,137.164,136.901,0.196,0.449,target,True
2022-07-11 16:45:00+00:00,2022-07-11 17:45:00+00:00,bearish,137.43,137.765,137.312,0.335,0.275,target,True
2022-07-12 06:15:00+00:00,2022-07-12 06:15:00+00:00,bullish,137.284,137.267,137.439,0.017,-2.529,stop,False
2022-07-13 21:00:00+00:00,2022-07-13 21:15:00+00:00,bullish,137.291,137.105,137.395,0.217,0.359,target,True
2022-07-14 23:45:00+00:00,2022-07-15 06:30:00+00:00,bullish,138.926,138.758,139.176,0.168,-1.155,stop,True
2022-07-18 13:45:00+00:00,2022-07-18 13:45:00+00:00,bullish,138.178,138.122,138.375,0.056,-1.464,stop,False
2022-07-20 00:45:00+00:00,2022-07-20 00:45:00+00:00,bullish,138.192,138.139,138.246,0.053,-1.491,stop,False
2022-07-20 05:45:00+00:00,2022-07-20 06:30:00+00:00,bearish,138.07,138.234,137.915,0.164,-1.159,stop,True
2022-07-21 06:15:00+00:00,2022-07-21 06:15:00+00:00,bearish,138.274,138.311,138.102,0.037,-1.703,stop,False
2022-07-27 03:30:00+00:00,2022-07-27 03:30:00+00:00,bullish,136.888,136.828,136.928,0.06,0.333,target,False
2022-07-27 06:45:00+00:00,2022-07-27 06:45:00+00:00,bearish,136.952,137.043,136.882,0.091,-1.286,stop,False
2022-07-28 12:30:00+00:00,2022-07-28 12:30:00+00:00,bullish,135.453,135.28,135.627,0.173,-1.15,stop,True
2022-08-02 05:00:00+00:00,2022-08-02 12:30:00+00:00,bullish,130.658,130.372,131.525,0.286,0.409,partial_1|stop,True
2022-08-03 07:00:00+00:00,2022-08-03 07:15:00+00:00,bullish,133.026,132.258,133.219,0.768,0.217,target,True
2022-08-04 01:45:00+00:00,2022-08-04 01:45:00+00:00,bearish,133.887,134.155,133.826,0.268,0.44,target,True
2022-08-05 07:15:00+00:00,2022-08-05 07:15:00+00:00,bearish,133.342,133.485,133.171,0.143,0.983,partial_1|target,False
2022-08-09 09:00:00+00:00,2022-08-09 09:00:00+00:00,bearish,134.958,135.165,134.881,0.207,0.246,target,True
2022-08-09 12:30:00+00:00,2022-08-09 12:30:00+00:00,bullish,134.941,134.702,134.961,0.239,0.209,target,True
2022-08-10 01:45:00+00:00,2022-08-10 01:45:00+00:00,bullish,135.078,135.015,135.162,0.063,0.754,partial_1|target,False
2022-08-10 07:00:00+00:00,2022-08-10 07:00:00+00:00,bullish,134.985,134.881,135.039,0.104,0.279,target,False
2022-08-10 11:15:00+00:00,2022-08-10 11:45:00+00:00,bullish,134.975,134.824,135.048,0.151,-1.172,stop,False
2022-08-10 17:45:00+00:00,2022-08-10 18:00:00+00:00,bearish,132.556,132.702,132.025,0.146,0.288,partial_1|stop,False
2022-08-15 06:30:00+00:00,2022-08-15 06:45:00+00:00,bearish,133.31,133.354,132.992,0.044,-0.0,partial_1|stop,False
2022-08-16 01:00:00+00:00,2022-08-16 01:00:00+00:00,bearish,133.301,133.344,133.213,0.043,-1.605,stop,False
2022-08-17 00:00:00+00:00,2022-08-17 00:45:00+00:00,bearish,134.332,134.467,134.244,0.135,0.633,partial_1|target,False
2022-08-19 06:00:00+00:00,2022-08-19 06:45:00+00:00,bearish,136.27,136.353,136.117,0.083,-1.313,stop,False
2022-08-19 16:00:00+00:00,2022-08-19 17:00:00+00:00,bullish,136.921,136.79,137.139,0.131,-1.198,stop,False
2022-08-22 06:00:00+00:00,2022-08-22 06:15:00+00:00,bullish,137.23,137.095,137.362,0.135,-1.193,stop,False
2022-08-22 11:15:00+00:00,2022-08-22 12:00:00+00:00,bullish,136.92,136.684,137.063,0.236,0.496,target,True
2022-08-23 13:45:00+00:00,2022-08-23 13:45:00+00:00,bullish,137.23,137.065,137.363,0.165,-1.158,stop,True
2022-08-24 07:00:00+00:00,2022-08-24 07:15:00+00:00,bearish,136.827,136.858,136.608,0.031,3.955,partial_1|partial_2|stop,False
2022-08-25 16:45:00+00:00,2022-08-25 17:00:00+00:00,bullish,136.664,136.607,136.953,0.057,-1.456,stop,False
2022-08-29 11:15:00+00:00,2022-08-29 11:30:00+00:00,bearish,138.62,138.665,138.248,0.045,0.633,partial_1|partial_2|stop,False
2022-08-30 13:00:00+00:00,2022-08-30 13:30:00+00:00,bearish,138.529,138.668,138.377,0.139,1.132,partial_1|partial_2|target,False
2022-08-31 19:00:00+00:00,2022-08-31 19:00:00+00:00,bearish,138.752,138.759,138.53,0.007,-4.714,stop,False
2022-09-02 09:30:00+00:00,2022-09-02 11:30:00+00:00,bullish,140.294,140.129,140.431,0.165,0.758,partial_1|target,True
2022-09-05 16:30:00+00:00,2022-09-05 22:15:00+00:00,bearish,140.536,140.665,140.499,0.129,0.085,target,False
2022-09-06 10:15:00+00:00,2022-09-06 11:15:00+00:00,bearish,141.706,141.875,141.157,0.169,-1.154,stop,True
2022-09-06 22:30:00+00:00,2022-09-06 22:45:00+00:00,bearish,142.879,143.085,142.565,0.206,-1.126,stop,True
2022-09-08 05:30:00+00:00,2022-09-08 05:45:00+00:00,bearish,144.067,144.323,143.723,0.256,1.267,partial_1|partial_2|target,True
2022-09-08 10:15:00+00:00,2022-09-08 11:30:00+00:00,bullish,143.802,143.437,144.114,0.365,-1.071,stop,True
2022-09-11 22:45:00+00:00,2022-09-12 00:15:00+00:00,bearish,142.642,142.836,141.662,0.194,-1.134,stop,True
2022-09-14 01:00:00+00:00,2022-09-14 01:00:00+00:00,bearish,144.486,144.508,144.111,0.022,-2.182,stop,False
2022-09-15 14:45:00+00:00,2022-09-16 00:00:00+00:00,bearish,143.436,143.629,143.216,0.193,0.935,partial_1|target,True
2022-09-16 12:45:00+00:00,2022-09-16 12:45:00+00:00,bearish,143.305,143.7,143.264,0.395,0.291,target,True
2022-09-19 01:45:00+00:00,2022-09-19 01:45:00+00:00,bearish,143.074,143.362,143.059,0.288,0.26,target,True
2022-09-20 02:30:00+00:00,2022-09-20 04:15:00+00:00,bullish,143.107,142.92,143.336,0.187,0.973,partial_1|target,True
2022-09-20 11:45:00+00:00,2022-09-20 13:15:00+00:00,bearish,143.62,143.825,143.458,0.205,-1.127,stop,True
2022-09-20 21:00:00+00:00,2022-09-20 23:00:00+00:00,bullish,143.681,143.614,143.85,0.067,-1.388,stop,False
2022-09-26 12:45:00+00:00,2022-09-26 13:00:00+00:00,bullish,143.821,143.533,144.041,0.288,0.674,target,True
2022-09-26 23:00:00+00:00,2022-09-26 23:30:00+00:00,bullish,144.569,144.491,144.784,0.078,-1.333,stop,False
2022-09-27 09:00:00+00:00,2022-09-27 10:00:00+00:00,bearish,144.42,144.643,144.327,0.223,0.3,target,True
2022-09-28 02:00:00+00:00,2022-09-28 02:00:00+00:00,bearish,144.743,144.878,144.737,0.135,0.141,target,False
2022-09-28 09:00:00+00:00,2022-09-28 09:45:00+00:00,bearish,144.768,144.858,144.386,0.09,0.211,partial_1|stop,False
2022-09-28 14:00:00+00:00,2022-09-28 14:00:00+00:00,bearish,144.592,144.838,144.484,0.246,0.337,target,True
2022-09-29 11:45:00+00:00,2022-09-29 13:15:00+00:00,bearish,144.702,144.806,144.584,0.104,0.817,partial_1|target,False
2022-09-29 18:15:00+00:00,2022-09-30 00:45:00+00:00,bullish,144.495,144.246,144.629,0.249,0.434,target,True
2022-10-03 04:15:00+00:00,2022-10-03 04:15:00+00:00,bullish,144.801,144.488,144.886,0.313,0.939,partial_1|target,True
2022-10-03 21:00:00+00:00,2022-10-04 02:00:00+00:00,bullish,144.522,144.139,144.901,0.383,0.927,partial_1|target,True
2022-10-10 07:45:00+00:00,2022-10-10 08:15:00+00:00,bearish,145.41,145.485,145.344,0.075,-1.347,stop,False
2022-10-10 13:00:00+00:00,2022-10-10 13:30:00+00:00,bullish,145.478,145.413,145.568,0.065,0.977,partial_1|partial_2|target,False
2022-10-10 19:00:00+00:00,2022-10-11 00:00:00+00:00,bearish,145.729,145.808,145.455,0.079,0.171,partial_1|stop,False
2022-10-11 09:15:00+00:00,2022-10-11 09:30:00+00:00,bearish,145.718,145.785,145.545,0.067,0.075,partial_1|stop,False
2022-10-11 18:30:00+00:00,2022-10-11 18:45:00+00:00,bullish,145.656,145.416,145.756,0.24,0.308,target,True
2022-10-13 03:00:00+00:00,2022-10-13 03:00:00+00:00,bullish,146.817,146.659,146.869,0.158,0.165,target,True
2022-10-13 06:00:00+00:00,2022-10-13 06:00:00+00:00,bullish,146.854,146.744,146.879,0.11,0.118,target,False
2022-10-13 08:30:00+00:00,2022-10-13 08:45:00+00:00,bullish,146.807,146.771,146.899,0.036,-0.222,partial_1|stop,False
2022-10-13 12:30:00+00:00,2022-10-13 12:30:00+00:00,bearish,146.804,146.865,146.751,0.061,-1.426,stop,False
2022-10-13 21:00:00+00:00,2022-10-13 22:00:00+00:00,bullish,146.997,146.815,147.249,0.321,0.704,target,True
2022-10-17 10:15:00+00:00,2022-10-17 10:30:00+00:00,bearish,148.683,148.774,148.579,0.091,-1.286,stop,False
2022-10-18 03:00:00+00:00,2022-10-18 07:00:00+00:00,bullish,148.907,148.663,148.972,0.244,0.16,target,True
2022-10-18 15:15:00+00:00,2022-10-18 15:15:00+00:00,bullish,149.096,148.124,149.288,0.972,0.171,target,True
2022-10-18 20:00:00+00:00,2022-10-18 23:45:00+00:00,bearish,149.222,149.291,149.091,0.069,0.123,partial_1|stop,False
2022-10-19 21:45:00+00:00,2022-10-19 21:45:00+00:00,bullish,149.774,149.615,149.783,0.159,0.308,target,True
2022-10-20 14:00:00+00:00,2022-10-20 14:00:00+00:00,bullish,149.79,149.67,149.866,0.12,0.617,target,False
2022-10-20 23:00:00+00:00,2022-10-21 03:30:00+00:00,bearish,150.151,150.293,150.03,0.142,-1.183,stop,False
2022-10-26 04:45:00+00:00,2022-10-26 05:30:00+00:00,bearish,148.242,148.42,148.079,0.178,0.812,partial_1|target,True
2022-10-27 17:00:00+00:00,2022-10-27 21:15:00+00:00,bullish,145.974,145.639,146.66,0.335,0.422,partial_1|stop,True
2022-10-28 03:00:00+00:00,2022-10-28 03:00:00+00:00,bearish,146.477,146.728,146.266,0.251,1.0,partial_1|target,True
2022-10-28 06:15:00+00:00,2022-10-28 06:45:00+00:00,bullish,146.424,145.969,146.593,0.455,0.314,target,True
2022-10-31 14:45:00+00:00,2022-10-31 14:45:00+00:00,bullish,148.71,148.589,148.789,0.121,-1.215,stop,False
2022-10-31 22:30:00+00:00,2022-10-31 22:45:00+00:00,bearish,148.718,148.764,148.605,0.046,0.38,partial_1|stop,False
2022-11-02 17:45:00+00:00,2022-11-02 17:45:00+00:00,bearish,147.028,147.187,146.905,0.159,-1.164,stop,True
2022-11-08 08:00:00+00:00,2022-11-08 08:00:00+00:00,bullish,146.704,146.591,146.739,0.113,-1.23,stop,False
2022-11-08 13:15:00+00:00,2022-11-08 14:15:00+00:00,bullish,146.279,146.134,146.703,0.145,-1.179,stop,False
2022-11-08 23:00:00+00:00,2022-11-08 23:15:00+00:00,bullish,145.472,145.292,145.909,0.18,0.219,partial_1|stop,True
2022-11-09 03:15:00+00:00,2022-11-09 07:30:00+00:00,bearish,145.438,145.874,145.24,0.436,-1.06,stop,True
2022-11-10 13:00:00+00:00,2022-11-10 13:15:00+00:00,bullish,146.206,146.107,146.471,0.099,-1.263,stop,False
2022-11-11 02:45:00+00:00,2022-11-11 03:45:00+00:00,bullish,141.805,141.436,142.398,0.369,0.43,partial_1|stop,True
2022-11-14 13:45:00+00:00,2022-11-14 14:15:00+00:00,bearish,140.578,140.815,140.263,0.237,0.39,partial_1|stop,True
2022-11-15 06:15:00+00:00,2022-11-15 07:00:00+00:00,bearish,140.433,140.502,140.215,0.069,1.79,partial_1|partial_2|target,False
2022-11-15 13:30:00+00:00,2022-11-15 13:30:00+00:00,bullish,139.228,139.222,139.721,0.006,-5.333,stop,False
