h1_close_time,direction,trigger_high,trigger_low,prev_high,prev_low,range_pips
2022-01-07 06:00:00+00:00,bearish,115.928,115.884,115.921,115.858,6.3
2022-01-07 13:00:00+00:00,bullish,115.857,115.765,115.841,115.775,6.6
2022-01-07 15:00:00+00:00,bullish,115.881,115.668,115.927,115.686,24.1
2022-01-07 17:00:00+00:00,bullish,115.715,115.581,115.787,115.59,19.7
2022-01-07 20:00:00+00:00,bullish,115.601,115.549,115.638,115.55,8.8
2022-01-10 00:00:00+00:00,bearish,115.666,115.581,115.631,115.553,7.8
2022-01-10 01:00:00+00:00,bullish,115.662,115.574,115.666,115.581,8.5
2022-01-10 02:00:00+00:00,bullish,115.661,115.544,115.662,115.574,8.8
2022-01-10 08:00:00+00:00,bullish,115.802,115.739,115.823,115.76,6.3
2022-01-10 09:00:00+00:00,bearish,115.813,115.649,115.802,115.739,6.3
2022-01-10 10:00:00+00:00,bullish,115.685,115.616,115.813,115.649,16.4
2022-01-10 15:00:00+00:00,bearish,115.459,115.239,115.418,115.209,20.9
2022-01-10 17:00:00+00:00,bullish,115.161,115.041,115.383,115.083,30.0
2022-01-10 18:00:00+00:00,bearish,115.162,115.051,115.161,115.041,12.0
2022-01-10 20:00:00+00:00,bearish,115.247,115.163,115.24,115.086,15.4
2022-01-11 01:00:00+00:00,bullish,115.334,115.171,115.302,115.211,9.1
2022-01-11 03:00:00+00:00,bearish,115.385,115.306,115.362,115.247,11.5
2022-01-11 04:00:00+00:00,bearish,115.386,115.33,115.385,115.306,7.9
2022-01-11 06:00:00+00:00,bullish,115.293,115.225,115.371,115.242,12.9
2022-01-11 15:00:00+00:00,bearish,115.679,115.514,115.644,115.491,15.3
2022-01-11 17:00:00+00:00,bullish,115.491,115.353,115.578,115.384,19.4
2022-01-11 22:00:00+00:00,bullish,115.303,115.268,115.371,115.271,10.0
2022-01-12 01:00:00+00:00,bearish,115.355,115.249,115.353,115.293,6.0
2022-01-12 02:00:00+00:00,bullish,115.327,115.23,115.355,115.249,10.6
2022-01-12 07:00:00+00:00,bullish,115.353,115.306,115.383,115.31,7.3
2022-01-12 09:00:00+00:00,bearish,115.448,115.352,115.43,115.283,14.7
2022-01-12 10:00:00+00:00,bullish,115.376,115.289,115.448,115.352,9.6
2022-01-12 13:00:00+00:00,bullish,115.444,115.354,115.459,115.375,8.4
2022-01-12 14:00:00+00:00,bearish,115.471,115.113,115.444,115.354,9.0
2022-01-13 01:00:00+00:00,bullish,114.699,114.573,114.702,114.629,7.3
2022-01-13 03:00:00+00:00,bearish,114.658,114.565,114.655,114.495,16.0
2022-01-13 09:00:00+00:00,bullish,114.504,114.36,114.647,114.408,23.9
2022-01-13 11:00:00+00:00,bullish,114.574,114.462,114.594,114.485,10.9
2022-01-13 12:00:00+00:00,bullish,114.524,114.434,114.574,114.462,11.2
2022-01-13 13:00:00+00:00,bearish,114.54,114.238,114.524,114.434,9.0
2022-01-13 14:00:00+00:00,bullish,114.384,114.21,114.54,114.238,30.2
2022-01-13 15:00:00+00:00,bullish,114.327,114.161,114.384,114.21,17.4
2022-01-13 16:00:00+00:00,bearish,114.369,114.069,114.327,114.161,16.6
2022-01-13 18:00:00+00:00,bullish,114.087,113.998,114.149,114.008,14.1
2022-01-13 21:00:00+00:00,bullish,114.143,114.048,114.151,114.066,8.5
2022-01-14 03:00:00+00:00,bullish,113.896,113.744,114.026,113.799,22.7
2022-01-14 05:00:00+00:00,bearish,113.834,113.721,113.83,113.636,19.4
2022-01-14 08:00:00+00:00,bearish,113.866,113.709,113.798,113.687,11.1
2022-01-14 09:00:00+00:00,bullish,113.844,113.697,113.866,113.709,15.7
2022-01-14 11:00:00+00:00,bearish,113.991,113.869,113.929,113.807,12.2
2022-01-14 15:00:00+00:00,bearish,113.799,113.499,113.765,113.48,28.5
2022-01-14 16:00:00+00:00,bearish,113.878,113.636,113.799,113.499,30.0
2022-01-14 19:00:00+00:00,bearish,114.142,114.016,114.141,113.899,24.2
2022-01-14 20:00:00+00:00,bearish,114.148,114.107,114.142,114.016,12.6
2022-01-16 23:00:00+00:00,bullish,114.261,114.119,114.265,114.17,9.5
2022-01-17 01:00:00+00:00,bearish,114.425,114.274,114.339,114.214,12.5
2022-01-17 12:00:00+00:00,bearish,114.524,114.448,114.521,114.448,7.3
2022-01-17 13:00:00+00:00,bullish,114.588,114.447,114.524,114.448,7.6
2022-01-17 14:00:00+00:00,bearish,114.596,114.526,114.588,114.447,14.1
2022-01-17 18:00:00+00:00,bearish,114.632,114.552,114.625,114.551,7.4
2022-01-18 03:00:00+00:00,bullish,114.831,114.466,114.571,114.471,10.0
2022-01-18 07:00:00+00:00,bearish,114.94,114.796,114.894,114.753,14.1
2022-01-18 21:00:00+00:00,bearish,114.645,114.591,114.625,114.508,11.7
2022-01-18 23:00:00+00:00,bullish,114.619,114.563,114.637,114.567,7.0
2022-01-19 02:00:00+00:00,bearish,114.787,114.635,114.714,114.539,17.5
2022-01-19 11:00:00+00:00,bearish,114.551,114.47,114.538,114.435,10.3
2022-01-19 12:00:00+00:00,bullish,114.534,114.411,114.551,114.47,8.1
2022-01-19 16:00:00+00:00,bullish,114.386,114.221,114.532,114.312,22.0
2022-01-19 17:00:00+00:00,bullish,114.368,114.211,114.386,114.221,16.5
2022-01-19 19:00:00+00:00,bullish,114.323,114.235,114.355,114.273,8.2
2022-01-19 20:00:00+00:00,bullish,114.298,114.231,114.323,114.235,8.8
2022-01-19 21:00:00+00:00,bullish,114.286,114.208,114.298,114.231,6.7
2022-01-20 00:00:00+00:00,bearish,114.415,114.33,114.361,114.302,5.9
2022-01-20 03:00:00+00:00,bearish,114.344,114.184,114.294,114.022,27.2
2022-01-20 10:00:00+00:00,bullish,114.297,114.184,114.397,114.279,11.8
2022-01-20 11:00:00+00:00,bearish,114.326,114.237,114.297,114.184,11.3
2022-01-20 12:00:00+00:00,bearish,114.346,114.253,114.326,114.237,8.9
2022-01-20 15:00:00+00:00,bullish,114.189,114.0,114.266,114.037,22.9
2022-01-20 20:00:00+00:00,bearish,114.196,114.133,114.191,114.112,7.9
2022-01-20 21:00:00+00:00,bullish,114.207,114.1,114.196,114.133,6.3
2022-01-20 22:00:00+00:00,bearish,114.231,114.07,114.207,114.1,10.7
2022-01-21 02:00:00+00:00,bullish,113.865,113.735,113.996,113.771,22.5
2022-01-21 03:00:00+00:00,bearish,113.898,113.643,113.865,113.735,13.0
2022-01-21 04:00:00+00:00,bullish,113.75,113.624,113.898,113.643,25.5
2022-01-21 07:00:00+00:00,bearish,113.892,113.796,113.871,113.767,10.4
2022-01-21 08:00:00+00:00,bullish,113.882,113.794,113.892,113.796,9.6
2022-01-21 11:00:00+00:00,bullish,113.977,113.877,114.011,113.892,11.9
2022-01-21 15:00:00+00:00,bullish,113.815,113.612,113.851,113.662,18.9
2022-01-21 16:00:00+00:00,bullish,113.759,113.603,113.815,113.612,20.3
2022-01-21 17:00:00+00:00,bearish,113.816,113.633,113.759,113.603,15.6
2022-01-21 18:00:00+00:00,bullish,113.749,113.628,113.816,113.633,18.3
2022-01-21 22:00:00+00:00,bearish,113.706,113.626,113.7,113.625,7.5
2022-01-24 04:00:00+00:00,bullish,113.871,113.796,113.907,113.813,9.4
2022-01-24 06:00:00+00:00,bearish,113.974,113.756,113.92,113.855,6.5
2022-01-24 10:00:00+00:00,bullish,113.609,113.498,113.8,113.554,24.6
2022-01-24 11:00:00+00:00,bullish,113.738,113.466,113.609,113.498,11.1
2022-01-24 13:00:00+00:00,bearish,113.82,113.746,113.819,113.676,14.3
2022-01-24 14:00:00+00:00,bearish,113.831,113.682,113.82,113.746,7.4
2022-01-24 15:00:00+00:00,bullish,113.936,113.65,113.831,113.682,14.9
2022-01-24 17:00:00+00:00,bullish,113.948,113.784,113.999,113.81,18.9
2022-01-24 19:00:00+00:00,bullish,113.759,113.652,113.83,113.725,10.5
2022-01-24 22:00:00+00:00,bearish,113.998,113.939,113.983,113.776,20.7
2022-01-25 01:00:00+00:00,bullish,114.049,113.915,114.095,113.954,14.1
2022-01-25 03:00:00+00:00,bullish,113.842,113.75,113.999,113.804,19.5
2022-01-25 08:00:00+00:00,bullish,113.889,113.746,113.89,113.775,11.5
2022-01-25 12:00:00+00:00,bearish,114.155,113.975,114.15,114.038,11.2
2022-01-25 13:00:00+00:00,bullish,114.066,113.943,114.155,113.975,18.0
2022-01-25 15:00:00+00:00,bullish,113.946,113.813,114.06,113.87,19.0
2022-01-25 16:00:00+00:00,bullish,113.992,113.778,113.946,113.813,13.3
2022-01-25 20:00:00+00:00,bearish,113.938,113.851,113.924,113.802,12.2
2022-01-25 21:00:00+00:00,bearish,113.943,113.884,113.938,113.851,8.7
2022-01-26 02:00:00+00:00,bullish,113.872,113.776,113.898,113.784,11.4
2022-01-26 03:00:00+00:00,bearish,113.894,113.829,113.872,113.776,9.6
2022-01-26 10:00:00+00:00,bearish,114.18,114.073,114.152,113.973,17.9
2022-01-26 11:00:00+00:00,bearish,114.235,114.099,114.18,114.073,10.7
2022-01-26 13:00:00+00:00,bearish,114.209,114.154,114.197,114.129,6.8
2022-01-26 18:00:00+00:00,bearish,114.373,114.318,114.361,114.269,9.2
2022-01-26 19:00:00+00:00,bullish,114.363,114.28,114.373,114.318,5.5
2022-01-26 20:00:00+00:00,bullish,114.693,114.207,114.363,114.28,8.3
2022-01-27 03:00:00+00:00,bullish,114.644,114.474,114.69,114.545,14.5
2022-01-27 06:00:00+00:00,bearish,114.675,114.604,114.67,114.592,7.8
2022-01-27 07:00:00+00:00,bearish,114.748,114.646,114.675,114.604,7.1
2022-01-27 08:00:00+00:00,bullish,114.793,114.625,114.748,114.646,10.2
2022-01-27 12:00:00+00:00,bearish,115.247,115.137,115.206,114.996,21.0
2022-01-27 18:00:00+00:00,bullish,115.487,115.304,115.489,115.33,15.9
2022-01-27 20:00:00+00:00,bullish,115.308,115.159,115.378,115.179,19.9
2022-01-27 22:00:00+00:00,bearish,115.373,115.329,115.366,115.259,10.7
2022-01-28 02:00:00+00:00,bearish,115.475,115.408,115.467,115.344,12.3
2022-01-28 03:00:00+00:00,bullish,115.458,115.407,115.475,115.408,6.7
2022-01-28 09:00:00+00:00,bearish,115.685,115.498,115.673,115.454,21.9
2022-01-28 10:00:00+00:00,bullish,115.634,115.443,115.685,115.498,18.7
2022-01-28 11:00:00+00:00,bearish,115.648,115.553,115.634,115.443,19.1
2022-01-28 16:00:00+00:00,bullish,115.386,115.121,115.46,115.149,31.1
2022-01-28 21:00:00+00:00,bullish,115.25,115.188,115.299,115.207,9.2
2022-01-31 01:00:00+00:00,bullish,115.45,115.219,115.374,115.24,13.4
2022-01-31 02:00:00+00:00,bearish,115.486,115.393,115.45,115.219,23.1
2022-01-31 05:00:00+00:00,bullish,115.539,115.429,115.588,115.475,11.3
2022-01-31 07:00:00+00:00,bearish,115.529,115.415,115.492,115.402,9.0
2022-01-31 08:00:00+00:00,bullish,115.497,115.378,115.529,115.415,11.4
2022-01-31 09:00:00+00:00,bullish,115.492,115.343,115.497,115.378,11.9
2022-01-31 13:00:00+00:00,bullish,115.514,115.394,115.523,115.435,8.8
2022-01-31 15:00:00+00:00,bullish,115.42,115.238,115.483,115.242,24.1
2022-01-31 16:00:00+00:00,bearish,115.44,115.191,115.42,115.238,18.2
2022-01-31 17:00:00+00:00,bullish,115.307,115.16,115.44,115.191,24.9
2022-01-31 20:00:00+00:00,bullish,115.016,114.923,115.144,114.973,17.1
2022-01-31 22:00:00+00:00,bearish,115.152,115.049,115.115,114.987,12.8
2022-02-01 02:00:00+00:00,bearish,115.191,115.018,115.185,115.108,7.7
2022-02-01 03:00:00+00:00,bullish,115.137,115.004,115.191,115.018,17.3
2022-02-01 08:00:00+00:00,bearish,115.068,114.92,115.052,114.967,8.5
2022-02-01 12:00:00+00:00,bearish,114.764,114.606,114.746,114.652,9.4
2022-02-01 13:00:00+00:00,bullish,114.689,114.566,114.764,114.606,15.8
2022-02-01 16:00:00+00:00,bearish,114.892,114.718,114.828,114.653,17.5
2022-02-01 19:00:00+00:00,bullish,114.703,114.635,114.774,114.644,13.0
2022-02-01 20:00:00+00:00,bearish,114.737,114.635,114.703,114.635,6.8
2022-02-01 21:00:00+00:00,bearish,114.781,114.682,114.737,114.635,10.2
2022-02-02 01:00:00+00:00,bearish,114.784,114.665,114.742,114.682,6.0
2022-02-02 02:00:00+00:00,bullish,114.701,114.647,114.784,114.665,11.9
2022-02-02 05:00:00+00:00,bearish,114.802,114.735,114.801,114.708,9.3
2022-02-02 06:00:00+00:00,bullish,114.776,114.734,114.802,114.735,6.7
2022-02-02 11:00:00+00:00,bullish,114.438,114.319,114.604,114.398,20.6
2022-02-02 14:00:00+00:00,bullish,114.428,114.15,114.35,114.239,11.1
2022-02-02 15:00:00+00:00,bearish,114.442,114.198,114.428,114.15,27.8
2022-02-02 16:00:00+00:00,bullish,114.405,114.195,114.442,114.198,24.4
2022-02-02 17:00:00+00:00,bearish,114.408,114.319,114.405,114.195,21.0
2022-02-02 18:00:00+00:00,bullish,114.374,114.295,114.408,114.319,8.9
2022-02-02 20:00:00+00:00,bearish,114.42,114.371,114.408,114.306,10.2
2022-02-02 23:00:00+00:00,bullish,114.454,114.399,114.463,114.405,5.8
2022-02-03 02:00:00+00:00,bearish,114.47,114.37,114.468,114.337,13.1
2022-02-03 03:00:00+00:00,bullish,114.457,114.325,114.47,114.37,10.0
2022-02-03 11:00:00+00:00,bearish,114.787,114.738,114.78,114.65,13.0
2022-02-03 16:00:00+00:00,bearish,114.948,114.828,114.93,114.732,19.8
2022-02-03 17:00:00+00:00,bullish,114.937,114.807,114.948,114.828,12.0
2022-02-03 18:00:00+00:00,bullish,114.906,114.782,114.937,114.807,13.0
2022-02-03 20:00:00+00:00,bearish,114.941,114.861,114.938,114.841,9.7
2022-02-03 21:00:00+00:00,bearish,114.957,114.888,114.941,114.861,8.0
2022-02-04 03:00:00+00:00,bullish,114.952,114.813,114.966,114.815,15.1
2022-02-04 04:00:00+00:00,bearish,114.967,114.899,114.952,114.813,13.9
2022-02-04 09:00:00+00:00,bearish,115.15,115.035,115.122,114.929,19.3
2022-02-04 11:00:00+00:00,bullish,114.971,114.898,115.095,114.908,18.7
2022-02-04 13:00:00+00:00,bullish,114.917,114.773,114.961,114.847,11.4
2022-02-04 16:00:00+00:00,bearish,115.428,115.224,115.368,115.134,23.4
2022-02-04 17:00:00+00:00,bullish,115.288,115.199,115.428,115.224,20.4
2022-02-04 18:00:00+00:00,bullish,115.25,115.16,115.288,115.199,8.9
2022-02-04 19:00:00+00:00,bearish,115.255,115.184,115.25,115.16,9.0
2022-02-04 20:00:00+00:00,bullish,115.26,115.174,115.255,115.184,7.1
2022-02-04 21:00:00+00:00,bearish,115.265,115.175,115.26,115.174,8.6
2022-02-07 00:00:00+00:00,bearish,115.322,115.218,115.307,115.198,10.9
2022-02-07 01:00:00+00:00,bullish,115.26,115.135,115.322,115.218,10.4
2022-02-07 03:00:00+00:00,bearish,115.341,115.252,115.337,115.234,10.3
2022-02-07 08:00:00+00:00,bearish,115.353,115.197,115.347,115.291,5.6
2022-02-07 13:00:00+00:00,bullish,115.021,114.913,115.043,114.914,12.9
2022-02-07 15:00:00+00:00,bearish,115.141,115.048,115.124,114.92,20.4
2022-02-07 16:00:00+00:00,bullish,115.094,114.976,115.141,115.048,9.3
2022-02-07 21:00:00+00:00,bullish,115.105,115.053,115.135,115.062,7.3
2022-02-08 00:00:00+00:00,bullish,115.091,115.05,115.112,115.055,5.7
2022-02-08 02:00:00+00:00,bearish,115.344,115.247,115.31,115.059,25.1
2022-02-08 08:00:00+00:00,bearish,115.545,115.444,115.525,115.44,8.5
2022-02-08 10:00:00+00:00,bullish,115.413,115.31,115.491,115.328,16.3
2022-02-08 15:00:00+00:00,bearish,115.497,115.383,115.476,115.373,10.3
2022-02-08 18:00:00+00:00,bullish,115.624,115.542,115.627,115.571,5.6
2022-02-08 20:00:00+00:00,bullish,115.544,115.472,115.602,115.511,9.1
2022-02-08 22:00:00+00:00,bearish,115.545,115.519,115.543,115.49,5.3
2022-02-09 02:00:00+00:00,bullish,115.522,115.397,115.593,115.433,16.0
2022-02-09 04:00:00+00:00,bullish,115.432,115.32,115.44,115.321,11.9
2022-02-09 07:00:00+00:00,bullish,115.54,115.42,115.488,115.424,6.4
2022-02-09 10:00:00+00:00,bearish,115.444,115.341,115.422,115.335,8.7
2022-02-09 11:00:00+00:00,bearish,115.462,115.357,115.444,115.341,10.3
2022-02-09 12:00:00+00:00,bearish,115.476,115.39,115.462,115.357,10.5
2022-02-09 14:00:00+00:00,bearish,115.516,115.425,115.468,115.412,5.6
2022-02-09 15:00:00+00:00,bullish,115.511,115.378,115.516,115.425,9.1
2022-02-09 18:00:00+00:00,bullish,115.457,115.373,115.466,115.41,5.6
2022-02-09 20:00:00+00:00,bearish,115.507,115.47,115.496,115.381,11.5
2022-02-10 01:00:00+00:00,bearish,115.634,115.551,115.601,115.519,8.2
2022-02-10 04:00:00+00:00,bullish,115.546,115.485,115.557,115.492,6.5
2022-02-10 10:00:00+00:00,bullish,115.877,115.541,115.641,115.556,8.5
2022-02-10 12:00:00+00:00,bearish,115.854,115.772,115.845,115.743,10.2
2022-02-10 13:00:00+00:00,bullish,115.828,115.76,115.854,115.772,8.2
2022-02-10 14:00:00+00:00,bullish,116.193,115.743,115.828,115.76,6.8
2022-02-10 15:00:00+00:00,bearish,116.337,116.133,116.193,115.743,45.0
2022-02-10 17:00:00+00:00,bullish,115.953,115.727,116.171,115.819,35.2
2022-02-10 20:00:00+00:00,bullish,115.938,115.825,116.031,115.841,19.0
2022-02-10 22:00:00+00:00,bearish,116.12,115.959,116.045,115.905,14.0
2022-02-10 23:00:00+00:00,bullish,116.051,115.928,116.12,115.959,16.1
2022-02-11 06:00:00+00:00,bullish,116.131,116.064,116.168,116.077,9.1
2022-02-11 12:00:00+00:00,bullish,116.032,115.967,116.067,115.987,8.0
2022-02-11 14:00:00+00:00,bullish,115.968,115.821,116.024,115.892,13.2
2022-02-11 16:00:00+00:00,bullish,115.914,115.769,115.956,115.849,10.7
2022-02-11 17:00:00+00:00,bearish,115.99,115.86,115.914,115.769,14.5
2022-02-14 01:00:00+00:00,bearish,115.594,115.303,115.592,115.398,19.4
2022-02-14 02:00:00+00:00,bullish,115.576,115.282,115.594,115.303,29.1
2022-02-14 08:00:00+00:00,bullish,115.422,115.294,115.45,115.302,14.8
2022-02-14 11:00:00+00:00,bullish,115.21,115.01,115.231,115.033,19.8
2022-02-14 12:00:00+00:00,bearish,115.22,115.115,115.21,115.01,20.0
2022-02-14 15:00:00+00:00,bearish,115.559,115.46,115.528,115.401,12.7
2022-02-14 18:00:00+00:00,bearish,115.746,115.622,115.725,115.542,18.3
2022-02-14 20:00:00+00:00,bullish,115.664,115.368,115.633,115.43,20.3
2022-02-14 23:00:00+00:00,bullish,115.559,115.509,115.616,115.518,9.8
2022-02-15 02:00:00+00:00,bullish,115.401,115.305,115.556,115.357,19.9
2022-02-15 04:00:00+00:00,bullish,115.429,115.335,115.451,115.374,7.7
2022-02-15 05:00:00+00:00,bearish,115.431,115.35,115.429,115.335,9.4
2022-02-15 07:00:00+00:00,bullish,115.373,115.257,115.395,115.279,11.6
2022-02-15 11:00:00+00:00,bullish,115.644,115.478,115.645,115.543,10.2
2022-02-15 13:00:00+00:00,bullish,115.696,115.612,115.706,115.624,8.2
2022-02-15 16:00:00+00:00,bearish,115.873,115.717,115.843,115.576,26.7
2022-02-15 18:00:00+00:00,bullish,115.726,115.626,115.745,115.634,11.1
2022-02-15 19:00:00+00:00,bullish,115.671,115.605,115.726,115.626,10.0
2022-02-15 23:00:00+00:00,bullish,115.63,115.58,115.646,115.583,6.3
2022-02-16 02:00:00+00:00,bearish,115.741,115.642,115.701,115.619,8.2
2022-02-16 08:00:00+00:00,bullish,115.701,115.621,115.706,115.635,7.1
2022-02-16 09:00:00+00:00,bullish,115.789,115.604,115.701,115.621,8.0
2022-02-16 11:00:00+00:00,bullish,115.727,115.634,115.766,115.642,12.4
2022-02-16 14:00:00+00:00,bearish,115.779,115.453,115.725,115.652,7.3
2022-02-16 17:00:00+00:00,bullish,115.502,115.403,115.542,115.406,13.6
2022-02-16 18:00:00+00:00,bullish,115.477,115.394,115.502,115.403,9.9
2022-02-16 22:00:00+00:00,bearish,115.482,115.419,115.468,115.389,7.9
2022-02-17 02:00:00+00:00,bearish,115.536,115.451,115.476,115.329,14.7
2022-02-17 03:00:00+00:00,bullish,115.527,115.436,115.536,115.451,8.5
2022-02-17 06:00:00+00:00,bearish,115.344,115.21,115.303,115.132,17.1
2022-02-17 09:00:00+00:00,bearish,115.351,115.003,115.33,115.241,8.9
2022-02-17 10:00:00+00:00,bullish,115.102,114.948,115.351,115.003,34.8
2022-02-17 11:00:00+00:00,bearish,115.186,115.037,115.102,114.948,15.4
2022-02-17 12:00:00+00:00,bullish,115.08,115.001,115.186,115.037,14.9
2022-02-17 13:00:00+00:00,bearish,115.108,114.987,115.08,115.001,7.9
2022-02-17 14:00:00+00:00,bearish,115.111,114.843,115.108,114.987,12.1
2022-02-17 15:00:00+00:00,bearish,115.148,114.871,115.111,114.843,26.8
2022-02-17 16:00:00+00:00,bullish,115.05,114.868,115.148,114.871,27.7
2022-02-17 21:00:00+00:00,bullish,114.98,114.873,115.061,114.874,18.7
2022-02-18 01:00:00+00:00,bullish,114.944,114.787,114.952,114.796,15.6
2022-02-18 05:00:00+00:00,bullish,115.2,115.125,115.2,115.126,7.4
2022-02-18 15:00:00+00:00,bullish,115.125,114.969,115.148,115.011,13.7
2022-02-18 18:00:00+00:00,bullish,115.119,115.04,115.156,115.063,9.3
2022-02-18 22:00:00+00:00,bearish,115.12,114.983,115.095,115.022,7.3
2022-02-21 00:00:00+00:00,bullish,114.996,114.869,115.057,114.958,9.9
2022-02-21 02:00:00+00:00,bearish,115.123,114.977,115.11,114.875,23.5
2022-02-21 06:00:00+00:00,bearish,115.029,114.952,114.995,114.924,7.1
2022-02-21 07:00:00+00:00,bullish,114.976,114.936,115.029,114.952,7.7
2022-02-21 09:00:00+00:00,bullish,114.965,114.805,115.013,114.921,9.2
2022-02-21 11:00:00+00:00,bullish,114.862,114.801,114.938,114.838,10.0
2022-02-21 13:00:00+00:00,bearish,114.949,114.838,114.879,114.806,7.3
2022-02-21 14:00:00+00:00,bullish,114.906,114.814,114.949,114.838,11.1
2022-02-21 18:00:00+00:00,bullish,114.829,114.781,114.851,114.794,5.7
2022-02-21 20:00:00+00:00,bullish,114.805,114.752,114.827,114.76,6.7
2022-02-21 21:00:00+00:00,bullish,114.799,114.746,114.805,114.752,5.3
2022-02-21 22:00:00+00:00,bearish,114.842,114.716,114.799,114.746,5.3
2022-02-22 03:00:00+00:00,bullish,114.719,114.614,114.792,114.63,16.2
2022-02-22 07:00:00+00:00,bearish,114.78,114.66,114.738,114.653,8.5
2022-02-22 13:00:00+00:00,bearish,115.117,115.021,115.095,114.896,19.9
2022-02-22 16:00:00+00:00,bearish,115.242,115.05,115.237,115.096,14.1
2022-02-22 19:00:00+00:00,bullish,114.952,114.874,114.99,114.918,7.2
2022-02-22 21:00:00+00:00,bearish,115.109,115.01,115.108,114.939,16.9
2022-02-23 01:00:00+00:00,bearish,115.125,115.004,115.112,115.04,7.2
2022-02-23 02:00:00+00:00,bullish,115.056,114.988,115.125,115.004,12.1
2022-02-23 10:00:00+00:00,bearish,115.167,115.055,115.146,114.992,15.4
2022-02-23 11:00:00+00:00,bullish,115.083,115.019,115.167,115.055,11.2
2022-02-23 14:00:00+00:00,bearish,115.131,114.961,115.123,115.054,6.9
2022-02-23 17:00:00+00:00,bullish,115.129,115.017,115.148,115.022,12.6
2022-02-23 22:00:00+00:00,bearish,115.027,114.971,115.026,114.926,10.0
2022-02-23 23:00:00+00:00,bullish,115.013,114.969,115.027,114.971,5.6
2022-02-24 01:00:00+00:00,bullish,114.94,114.827,114.993,114.873,12.0
2022-02-24 05:00:00+00:00,bullish,114.732,114.511,115.074,114.652,42.2
2022-02-24 06:00:00+00:00,bullish,114.677,114.492,114.732,114.511,22.1
2022-02-24 08:00:00+00:00,bullish,114.654,114.406,114.623,114.41,21.3
2022-02-24 12:00:00+00:00,bullish,114.824,114.572,114.779,114.625,15.4
2022-02-24 17:00:00+00:00,bearish,115.652,115.363,115.62,115.165,45.5
2022-02-24 23:00:00+00:00,bullish,115.542,115.471,115.621,115.494,12.7
2022-02-25 05:00:00+00:00,bullish,115.288,115.145,115.334,115.176,15.8
2022-02-25 09:00:00+00:00,bullish,115.334,115.185,115.35,115.206,14.4
2022-02-25 10:00:00+00:00,bearish,115.375,115.261,115.334,115.185,14.9
2022-02-25 14:00:00+00:00,bearish,115.608,115.5,115.592,115.444,14.8
2022-02-25 15:00:00+00:00,bullish,115.628,115.47,115.608,115.5,10.8
2022-02-25 16:00:00+00:00,bullish,115.627,115.465,115.628,115.47,15.8
2022-02-28 08:00:00+00:00,bearish,115.583,115.483,115.563,115.483,8.0
2022-02-28 11:00:00+00:00,bearish,115.641,115.537,115.593,115.506,8.7
2022-02-28 12:00:00+00:00,bullish,115.582,115.515,115.641,115.537,10.4
2022-03-01 03:00:00+00:00,bullish,115.221,115.135,115.268,115.17,9.8
2022-03-01 04:00:00+00:00,bullish,115.19,115.131,115.221,115.135,8.6
2022-03-01 12:00:00+00:00,bullish,114.861,114.744,114.888,114.771,11.7
2022-03-01 16:00:00+00:00,bearish,114.944,114.75,114.927,114.819,10.8
2022-03-01 18:00:00+00:00,bullish,114.91,114.77,114.922,114.791,13.1
2022-03-01 21:00:00+00:00,bearish,114.912,114.815,114.908,114.72,18.8
2022-03-02 01:00:00+00:00,bullish,115.022,114.791,114.91,114.794,11.6
2022-03-02 02:00:00+00:00,bearish,115.08,114.979,115.022,114.791,23.1
2022-03-02 03:00:00+00:00,bullish,115.059,114.967,115.08,114.979,10.1
2022-03-02 04:00:00+00:00,bearish,115.06,114.985,115.059,114.967,9.2
2022-03-02 05:00:00+00:00,bearish,115.065,115.015,115.06,114.985,7.5
2022-03-02 07:00:00+00:00,bullish,115.175,115.024,115.108,115.032,7.6
2022-03-02 10:00:00+00:00,bullish,115.246,115.086,115.265,115.148,11.7
2022-03-02 16:00:00+00:00,bullish,115.571,115.245,115.527,115.363,16.4
2022-03-02 22:00:00+00:00,bullish,115.562,115.496,115.589,115.499,9.0
2022-03-02 23:00:00+00:00,bullish,115.539,115.485,115.562,115.496,6.6
2022-03-03 02:00:00+00:00,bearish,115.668,115.532,115.613,115.491,12.2
2022-03-03 10:00:00+00:00,bearish,115.806,115.682,115.791,115.652,13.9
2022-03-03 13:00:00+00:00,bullish,115.762,115.641,115.78,115.71,7.0
2022-03-03 16:00:00+00:00,bullish,115.642,115.511,115.699,115.585,11.4
2022-03-03 18:00:00+00:00,bearish,115.681,115.555,115.667,115.575,9.2
2022-03-03 21:00:00+00:00,bullish,115.456,115.383,115.472,115.42,5.2
2022-03-03 22:00:00+00:00,bearish,115.463,115.427,115.456,115.383,7.3
2022-03-04 02:00:00+00:00,bearish,115.556,115.344,115.489,115.253,23.6
2022-03-04 03:00:00+00:00,bullish,115.481,115.32,115.556,115.344,21.2
2022-03-04 04:00:00+00:00,bullish,115.395,115.318,115.481,115.32,16.1
2022-03-04 07:00:00+00:00,bearish,115.528,115.437,115.495,115.405,9.0
2022-03-04 10:00:00+00:00,bullish,115.421,115.321,115.474,115.356,11.8
2022-03-04 11:00:00+00:00,bearish,115.459,115.34,115.421,115.321,10.0
2022-03-04 12:00:00+00:00,bullish,115.404,115.307,115.459,115.34,11.9
2022-03-04 18:00:00+00:00,bearish,114.893,114.65,114.869,114.649,22.0
